	artist_name	artist_id	release_name	release_id	label_name	styles	price	year	artist_page_url	gender
6727	dj nasty	30063	dime pieces	1219702-02	motor city electro company	electro	4.16	2005	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6728	dj nasty	30063	dirty nursery rhymes	1219740-02	motor city electro company	electro	4.16	2003	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6729	dj nasty	30063	1st round darft pick	1219800-02	motor city electro company	electro	8.32	2006	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6730	dj nasty	30063	chocolate city	1219948-02	motor city electro company	electro	6.24	2004	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6731	dj nasty	30063	tha remixes vol 4	1230768-02	motor city electro company	electro	10.4	2006	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6732	dj nasty	30063	bionic boogie breaks	1329660-02	motor city electro company	electro	4.16	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6733	dj nasty	30063	tha remixes vol 19	1301443-02	motor city electro company	electro	10.4	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6734	dj nasty	30063	tha remixes vol 3	1225962-02	motor city electro company	electro	10.4	2006	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6735	dj nasty	30063	the immortal ep	1616114-02	subject detroit	techno	5.2	2010	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6736	dj nasty	30063	dirty debutant volume 1	1219810-02	capital beats	techno	4.16	1999	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6737	dj nasty	30063	blaze it up	1219880-02	capital beats	electro	5.2	1997	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6738	dj nasty	30063	oral sex	1219881-02	capital beats	electro	4.16	2002	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6739	dj nasty	30063	%100%% hood certified%	1219947-02	motor city electro company	electro	4.16	2005	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6740	dj nasty	30063	apple bottoms	1219991-02	motor city electro company	electro	4.16	2006	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6741	dj nasty	30063	freaky tails	1220014-02	motor city electro company	electro	6.24	2003	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6742	dj nasty	30063	beats for the streets	1220050-02	motor city electro company	electro	6.24	2002	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6743	dj nasty	30063	booby trap	1220053-02	motor city electro company	electro	6.24	2004	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6744	dj nasty	30063	tha remixes vol 1	1223759-02	motor city electro company	electro	8.32	2006	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6745	dj nasty	30063	tha remixes vol. 2	1226502-02	motor city electro company	electro	8.32	2006	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6746	dj nasty	30063	tha remixes vol 5	1235661-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6747	dj nasty	30063	tha remixes vol 6	1238774-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6748	dj nasty	30063	backfodatazz	1240178-02	motor city electro company	electro	4.16	2003	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6749	dj nasty	30063	tha remixes vol 7	1240640-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6750	dj nasty	30063	heartbreaker	1351107-02	motor city electro company	electro	4.16	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6751	dj nasty	30063	vintage soul	1351108-02	motor city electro company	electro	4.16	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6752	dj nasty	30063	tha remixes vol 9	1247244-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6753	dj nasty	30063	tha remixes vol 10	1253165-02	motor city electro company	breakbeat	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6754	dj nasty	30063	tha remixes vol 11	1257584-02	motor city electro company	breakbeat	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6755	dj nasty	30063	tha remixes vol 12	1262885-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6756	dj nasty	30063	tha remixes vol 13	1267708-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6757	dj nasty	30063	tha remixes vol 14	1271824-02	motor city electro company	techno	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6758	dj nasty	30063	double deuce deuce	1327001-02	motor city electro company	broken beat|nu jazz	4.16	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6759	dj nasty	30063	now & later	1333086-02	motor city electro company	electro	4.16	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6760	dj nasty	30063	i come in peace	1333095-02	motor city electro company	electro	4.16	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6761	dj nasty	30063	lowrider	1333110-02	motor city electro company	electro	4.16	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6762	dj nasty	30063	tha remixes vol 15	1275314-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6763	dj nasty	30063	tha remixes vol 16	1281103-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6764	dj nasty	30063	tha remixes vol 17	1289460-02	motor city electro company	electro	10.4	2007	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6765	dj nasty	30063	tha remixes vol 18	1293821-02	motor city electro company	hip hop|r&b	10.4	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6766	dj nasty	30063	state of ghetto jackin'	1377637-02	trouble & bass	uk garage	3.12	2008	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6767	dj nasty	30063	guess who's back	2330832-02	yo sucka!	uk garage	4.16	2013	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6768	dj nasty	30063	spanking sessions: the whip	3541458-02	spanking	footwork|juke	5.2	2017	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6769	dj nasty	30063	filthy ep	2848198-02	public hoing	techno	4.16	2015	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6770	dj nasty	30063	hootie hoo ep	2864635-02	public hoing	techno	2.08	2015	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6771	dj nasty	30063	filthy ep (techno mixes)	2848193-02	urban audio	techno	3.12	2015	/artist/25378785-3fc1-4eea-af1f-4108052ec708	
6772	dj nex	58983	after 8	2848458-02	monday	uk hardcore	17.68	2015	/artist/f69399ac-ccdc-4618-81ea-8d0bccc238c1	Male
6773	dj niko	13038	dubwise brilliants vol 28	3616773-02	liquid brilliants	drum and bass	2.08	2017	/artist/bf019dae-3318-4f63-b6e4-e87673c66375	
6774	dj noor & stefan addo	7037420	distances part 2 (remixes)	2094501-02	mistique music	uplifting trance	4.16	2012	/artist/511d35bd-fb86-4439-8136-9e6e1da6491a	
6775	dj noronha	1312110	find a way	1239712-02	wired	psy|goa trance	9.36	2007	/artist/40d0b0b2-47a1-4f48-aa22-91b0beadd9b9	Male
6776	dj nova	2123609	the balearic sound of irma	2955596-02	irma dancefloor	deep house	20.8	2015	/artist/fc2dac2f-b0ef-4e37-ae76-a87ce8f7fef7	
6777	dj nova	2123609	miami meets detroit ep	3287480-02	black nation	techno	2.08	2013	/artist/fc2dac2f-b0ef-4e37-ae76-a87ce8f7fef7	
6778	dj nova	2123609	synapsen test 1: hell bitch	1665926-02	hardtekk psycho team	techno	2.08	2010	/artist/fc2dac2f-b0ef-4e37-ae76-a87ce8f7fef7	
6779	dj one finger	7037421	niteclub skool	3442920-02	missile	techno	2.08	2017	/artist/6ecdaa1a-df5e-433b-9a4d-df54ed86a54b	
6780	dj one finger	7037421	house fucker: the umek remixes (2001)	3444068-02	missile	techno	2.08	2017	/artist/6ecdaa1a-df5e-433b-9a4d-df54ed86a54b	
6781	dj one finger	7037421	one finger	3379921-02	missile	techno	4.16	2017	/artist/6ecdaa1a-df5e-433b-9a4d-df54ed86a54b	
6782	dj one finger	7037421	housefucker	1303940-02	blq	hardstyle	4.16	2008	/artist/6ecdaa1a-df5e-433b-9a4d-df54ed86a54b	
6783	dj otokage	27246	the village hidden in sound	1514377-02	concrete jungle a	drum and bass	3.12	2010	/artist/4e3bf68f-7eca-4e97-b656-5323a866fde2	
6784	dj palon	25774	wildstyle	1224076-02	aqualoop	euro dance|pop dance	2.08	2001	/artist/043b15dd-e334-4235-b958-bcf6d2316a0b	Male
6785	dj pibert	419365	believe	1245553-02	kattiva	hardstyle	4.16	2005	/artist/de3b4822-808c-4d33-83e8-be95ffcf963a	
6786	dj playstation	5595626	split ep	3420349-02	e-beamz	deep house	2.08	2017	/artist/3decac25-9224-4aec-b884-1972cb3278eb	
6787	dj producer	1264863	a journey of force	1338279-02	rebelscum	gabba	4.16	2002	/artist/24b226f7-c496-4e6d-b872-c9fa2fd75e4e	Male
6788	dj producer	1264863	sarin assault: undead & devil revisited	1634641-02	ktr	gabba	4.16	2010	/artist/24b226f7-c496-4e6d-b872-c9fa2fd75e4e	Male
6789	dj producer	1264863	mind pollution ep (remix)	1370893-02	psychik genocide	gabba	2.08	2008	/artist/24b226f7-c496-4e6d-b872-c9fa2fd75e4e	Male
6790	dj producer	1264863	nebula	2793099-02	liebe*detail	deep house	4.16	2015	/artist/24b226f7-c496-4e6d-b872-c9fa2fd75e4e	Male
6791	dj producer	1264863	enemy	2713176-02	industrial strength	gabba	2.08	1997	/artist/24b226f7-c496-4e6d-b872-c9fa2fd75e4e	Male
6792	dj professor	7037422	runner	3282250-02	media	funky|club house	4.16	2009	/artist/ca640970-9c3d-44b2-8fef-537e92b702f8	
6793	dj professor	7037422	rock me steady	1889692-02	media	funky|club house	4.16	2009	/artist/ca640970-9c3d-44b2-8fef-537e92b702f8	
6794	dj professor	7037422	remixes vol 2	1889661-02	media	funky|club house	2.08	2009	/artist/ca640970-9c3d-44b2-8fef-537e92b702f8	
6795	dj professor	7037422	other remixes vol 2	1889662-02	media	funky|club house	3.12	2009	/artist/ca640970-9c3d-44b2-8fef-537e92b702f8	
6796	dj professor	7037422	now we are presenting	1889658-02	media	funky|club house	3.12	2009	/artist/ca640970-9c3d-44b2-8fef-537e92b702f8	
6797	dj professor	7037422	life is life	3267617-02	media	funky|club house	3.12	2009	/artist/ca640970-9c3d-44b2-8fef-537e92b702f8	
6798	dj protein	2473834	say my name (feat fabio monesi)	3861252-02	believe	uk garage	2.08	2018	/artist/75579967-a5db-40ba-84c0-ff56cb5ec85f	
6799	dj pumphead	176057	aciiieeed! no 5	3328184-02	communique a	techno	4.16	2017	/artist/f4924068-8f13-4ed7-8ad0-e5227e575ee5	Male
6800	dj pumphead	176057	four to the floor	1732849-02	acid tracks	techno	4.16	2011	/artist/f4924068-8f13-4ed7-8ad0-e5227e575ee5	Male
6801	dj pumphead	176057	fuckin famous	1732850-02	acid tracks	techno	3.12	2011	/artist/f4924068-8f13-4ed7-8ad0-e5227e575ee5	Male
6802	dj quik	173759	trauma	1300802-02	mad science	hip hop|r&b	14.56	2005	/artist/542f4f08-4d8f-48db-a414-d3a33a62929f	Male
6803	dj quik	173759	the trauma mixtape	1300848-02	mad science	hip hop|r&b	17.68	2005	/artist/542f4f08-4d8f-48db-a414-d3a33a62929f	Male
6804	dj quik	173759	under tha influence	1301055-02	mad science	hip hop|r&b	15.6	2005	/artist/542f4f08-4d8f-48db-a414-d3a33a62929f	Male
6805	dj quik	173759	greatest hits: live at the house of blues	1301100-02	mad science	hip hop|r&b	19.76	2006	/artist/542f4f08-4d8f-48db-a414-d3a33a62929f	Male
6806	dj quik	173759	trauma instrumentals	1309033-02	mad science	hip hop|r&b	13.52	2006	/artist/542f4f08-4d8f-48db-a414-d3a33a62929f	Male
6807	dj quik	173759	the midnight life	2564866-02	mad science	hip hop|r&b	16.64	2014	/artist/542f4f08-4d8f-48db-a414-d3a33a62929f	Male
6808	dj randy	13041	funky beats	4060463-02	funky flavor	breakbeat	1.04	2019	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6809	dj randy	13041	that's right baby	3815924-02	funky flavor	breakbeat	1.04	2018	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6810	dj randy	13041	give me more	3498423-02	dogeatdog	breakbeat	1.04	2017	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6811	dj randy	13041	elecstrong	3416982-02	diablo loco	breakbeat	1.04	2017	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6812	dj randy	13041	red hot!	3261335-02	funky flavor	breakbeat	1.04	2016	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6813	dj randy	13041	kick the funk	3459720-02	funky flavor	breakbeat	1.04	2017	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6814	dj randy	13041	breakspace	3188458-02	funky flavor	breakbeat	1.04	2016	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6815	dj randy	13041	crazy drums	3349246-02	funky flavor	breakbeat	1.04	2017	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6816	dj randy	13041	big tings	2621740-02	sound break	breakbeat	1.04	2014	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6817	dj randy	13041	randys blast	2697955-02	sound break	breakbeat	1.04	2015	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6818	dj randy	13041	spain 2 france	2488754-02	sound break	breakbeat	2.08	2014	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6819	dj randy	13041	the truth ep	2070646-02	sound break	breakbeat	3.12	2012	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6820	dj randy	13041	no move (bitch)	2472455-02	sound break	breakbeat	2.08	2014	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6821	dj randy	13041	dark shadows	2795856-02	sound break	drum and bass	1.04	2015	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6822	dj randy	13041	stand by break ep	2452360-02	divergence	breakbeat	3.12	2014	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6823	dj randy	13041	bubble breakers ep	1956600-02	divergence	breakbeat	2.08	2012	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6824	dj randy	13041	voice of siren ep	2059518-02	divergence	breakbeat	3.12	2012	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6825	dj randy	13041	bubble breakers (remixes ep)	1983303-02	divergence	breakbeat	4.16	2012	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6826	dj randy	13041	insanity	2799177-02	divergence	breakbeat	2.08	2015	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6827	dj randy	13041	big team ep	2045829-02	dark	breakbeat	3.12	2012	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6828	dj randy	13041	dreamcatcher	2849876-02	rg audio	breakbeat	1.04	2015	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6829	dj randy	13041	2 words	2850179-02	rg audio	uk garage	1.04	2015	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6830	dj randy	13041	bumcha!	3066396-02	rg audio	breakbeat	1.04	2016	/artist/53e3e6e2-cc7e-4b1d-9798-86a418b85477	
6831	dj reflex	1269571	sandunga music	1260336-02	cutting	euro dance|pop dance	19.76	2006	/artist/6ff996eb-8d2a-4d28-b138-66a9385eea9e	
6832	dj rels	16508	theme for a broken soul	3829360-02	stones throw	broken beat|nu jazz	12.48	2004	/artist/217aaa32-5f73-4504-9175-85f5da9c656b	Male
6833	dj remy & roland klinkenberg	7037423	ignite	1341085-02	68	progressive house	2.08	2008	/artist/a435608b-b84f-4f54-8161-5d87322c3a67	Male
6834	dj residue	575604	211 circles of rushing water	3849041-02	the trilogy tapes	techno	8.32	2018	/artist/608c6aca-7530-4e6e-977e-7928e0ed31f0	
6835	dj riccio	1520100	my guitar	2263485-02	general	funky|club house	2.08	2013	/artist/aaa97ef5-f059-4dab-a717-48a87906e074	Male
6836	dj ringardos	1029	versatile 2008 sampler	1450883-02	versatile	disco|nu-disco	4.16	2009	/artist/7bc52407-19d8-42f2-b5b4-0149fd8d11f6	
6837	dj ringardos	1029	versatile 2008 sampler	1374996-02	versatile	minimal|tech house	4.16	2008	/artist/7bc52407-19d8-42f2-b5b4-0149fd8d11f6	
6838	dj rx-5	2217	their shway	3844009-02	schmer	minimal|tech house	5.2	2018	/artist/241fe2de-7fe6-4f7c-9ce0-19525b220694	Male
6839	dj rx-5	2217	smoking is still bad for you	3426704-02	schmer	techno	4.16	2017	/artist/241fe2de-7fe6-4f7c-9ce0-19525b220694	Male
6840	dj rx-5	2217	a taste for remix	3612609-02	schmer	techno	4.16	2017	/artist/241fe2de-7fe6-4f7c-9ce0-19525b220694	Male
6841	dj sam	326934	memories	1941297-02	zimbalam	euro dance|pop dance	7.28	2012	/artist/8dc51fa1-f72e-40e8-ba98-584ba1d7c48d	
6842	dj sam	326934	next station	1739573-02	varold digital	uplifting trance	2.08	2011	/artist/8dc51fa1-f72e-40e8-ba98-584ba1d7c48d	
6843	dj shah	98633	commandments (die 10 gebote)	1274537-02	klubbstyle	pop trance	7.28	1999	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6844	dj shah	98633	hands on armada (full versions ep 2)	1716180-02	armada	uplifting trance	4.16	2011	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6845	dj shah	98633	songbook	1418572-02	armada	balearic|downtempo	14.56	2009	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6846	dj shah	98633	songbook	1347139-02	armada	uplifting trance	29.12	2008	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6847	dj shah	98633	going wrong	1310750-02	armada	uplifting trance	4.16	2008	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6848	dj shah	98633	don't wake me up	1332260-02	armada	progressive house	6.24	2008	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6849	dj shah	98633	trance diva's vol 2	1379994-02	armada	uplifting trance	6.24	2008	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6850	dj shah	98633	over & over	3846914-02	armada	euro dance|pop dance	4.16	2008	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6851	dj shah	98633	palmarosa	1248138-02	a state of trance	uplifting trance	2.08	2007	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6852	dj shah	98633	beautiful	1248223-02	a state of trance	uplifting trance	3.12	2006	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6853	dj shah	98633	beautiful (glimpse of heaven)	1268965-02	a state of trance	progressive house	3.12	2006	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6854	dj shah	98633	who will find me	1282779-02	a state of trance	uplifting trance	2.08	2007	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6855	dj shah	98633	riddim	1220256-02	klubbstyle	euro dance|pop dance	6.24	2000	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6856	dj shah	98633	tides of time	1220260-02	klubbstyle	euro dance|pop dance	5.2	2001	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6857	dj shah	98633	claps	1274637-02	klubbstyle	pop trance	5.2	1999	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6858	dj shah	98633	the album	1274723-02	klubbstyle	pop trance	14.56	2000	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6859	dj shah	98633	sunset road	1219214-02	shah-	funky|club house	3.12	2004	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6860	dj shah	98633	sunday morning	1275215-02	shah-	uplifting trance	10.4	2003	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6861	dj shah	98633	the ultimate chillout collection	1456332-02	shah-music digital	balearic|downtempo	13.52	2005	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6862	dj shah	98633	back to you	1367432-02	magic island	uplifting trance	2.08	2008	/artist/ebd7d505-9eb8-4c74-9dd4-ebe308e04d72	Male
6863	dj shahrokh	590803	german trax ep	1546915-02	ca-n-ff-ct	funky|club house	4.16	1998	/artist/74a7486a-b368-4913-af5a-f7e2b8879c8c	
6864	dj shahrokh	590803	german ep	1547259-02	ca-n-ff-ct	funky|club house	4.16	1998	/artist/74a7486a-b368-4913-af5a-f7e2b8879c8c	
6865	dj shorterz	1616849	original g	1465665-02	bass machine	uk garage	1.04	2009	/artist/6acf31d2-34d4-4cad-8c65-4f290228f37c	Male
6866	dj silence	4344	yo dj: aka papa's got a brand new pigbag	2081312-02	541	progressive house	2.08	2012	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6867	dj silence	4344	rip it up	1581293-02	bip	funky|club house	1.04	2010	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6868	dj silence	4344	silence sucks	1367281-02	ruff beats	techno	7.28	1998	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6869	dj silence	4344	blow the speakers	2377018-02	big boss	progressive house	2.08	2014	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6870	dj silence	4344	valencia	2805708-02	big boss	progressive house	1.04	2015	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6871	dj silence	4344	electrodirt	2011352-02	big boss	funky|club house	2.08	2012	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6872	dj silence	4344	que passa	1968631-02	good news	progressive house	1.04	2012	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6873	dj silence	4344	party time!	1829640-02	good news	funky|club house	2.08	2011	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6874	dj silence	4344	shake that	1925827-02	good news	funky|club house	1.04	2012	/artist/c8692435-a754-4823-b9fe-89e0bcab72f9	
6875	dj silverado	7037424	whispering love	4050133-02	its not a label	balearic|downtempo	2.08	2019	/artist/ee56f7fa-628d-4d6e-a8b5-1f4cf9175c7d	
6876	dj silverado	7037424	i don't trust	4037881-02	nexima	euro dance|pop dance	1.04	2019	/artist/ee56f7fa-628d-4d6e-a8b5-1f4cf9175c7d	
6877	dj silverado	7037424	talking to myself	3957598-02	its not a label	progressive house	1.04	2018	/artist/ee56f7fa-628d-4d6e-a8b5-1f4cf9175c7d	
6878	dj silverado	7037424	i've lost my way	3971132-02	deep strips	deep house	1.04	2018	/artist/ee56f7fa-628d-4d6e-a8b5-1f4cf9175c7d	
6879	dj silverado	7037424	meet me somewhere	3175939-02	morninglory	progressive house	4.16	2016	/artist/ee56f7fa-628d-4d6e-a8b5-1f4cf9175c7d	
6880	dj silverado	7037424	progressive rehab	3458888-02	hotcue	minimal|tech house	2.08	2017	/artist/ee56f7fa-628d-4d6e-a8b5-1f4cf9175c7d	
6881	dj sim	42874	go get busy	1490527-02	derailed traxx black	gabba	3.12	2009	/artist/ddd27262-b3ea-4491-9bbc-8d7b338f3351	Male
6882	dj sim	42874	simbiosis	1595344-02	derailed traxx black	gabba	2.08	2010	/artist/ddd27262-b3ea-4491-9bbc-8d7b338f3351	Male
6883	dj sim	42874	cartoons in progress (the 2013 remixes)	2272972-02	derailed traxx black	gabba	2.08	2013	/artist/ddd27262-b3ea-4491-9bbc-8d7b338f3351	Male
6884	dj skitzo	2185	the box vol 3	1673842-02	theory	techno	4.16	2010	/artist/af803100-537e-4160-b442-afcf2bf4235c	
6885	dj skitzo	2185	chi life	2800632-02	urban kickz	techno	5.2	2015	/artist/af803100-537e-4160-b442-afcf2bf4235c	
6886	dj space'c	7037425	the heat (i wanna dance with somebody)	4098686-02	saifam	euro dance|pop dance	1.04	2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6887	dj space'c	7037425	timebomb	4055855-02	saifam	euro dance|pop dance	1.04	2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6888	dj space'c	7037425	dancing with a stranger	4051915-02	saifam	euro dance|pop dance	1.04	2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6889	dj space'c	7037425	so close	4024806-02	saifam	euro dance|pop dance	1.04	2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6890	dj space'c	7037425	mad love	4017964-02	saifam	euro dance|pop dance	1.04	2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6891	dj space'c	7037425	sunflower	4011556-02	saifam	euro dance|pop dance	1.04	2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6892	dj space'c	7037425	secrets	4004050-02	saifam	euro dance|pop dance	1.04	2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6893	dj space'c	7037425	emoji	3992920-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6894	dj space'c	7037425	8 letters	3992901-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6895	dj space'c	7037425	comeback kid	3963011-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6896	dj space'c	7037425	don't leave me alone	3958914-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6897	dj space'c	7037425	you are the reason	3949616-02	saifam	uplifting trance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6898	dj space'c	7037425	battle	3942576-02	klone beat	pop	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6899	dj space'c	7037425	walk like an egyptian	3882499-02	saifam	funky|club house	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6900	dj space'c	7037425	talk	3882494-02	saifam	deep house	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6901	dj space'c	7037425	joy	3861183-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6902	dj space'c	7037425	so will i 100 billion x	3854869-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6903	dj space'c	7037425	dance to this	3846433-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6904	dj space'c	7037425	like that	3829563-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6905	dj space'c	7037425	jackie chan	3821435-02	klone beat	funky|club house	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6906	dj space'c	7037425	indestructable	3796143-02	klone beat	progressive house	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6907	dj space'c	7037425	the living years	3789850-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6908	dj space'c	7037425	these days	3782177-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6909	dj space'c	7037425	azukita	3745125-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6910	dj space'c	7037425	believer	3745123-02	saifam	funky|club house	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6911	dj space'c	7037425	mine	3734894-02	saifam	progressive house	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
